date,target,model,actual,predicted,error
2025-09-28,hhs_care_load,SARIMA (statsmodels),2146.0,2177.6135835470827,-31.613583547082726
2025-09-29,hhs_care_load,SARIMA (statsmodels),2148.0,2180.9328751470225,-32.932875147022514
2025-09-30,hhs_care_load,SARIMA (statsmodels),2159.0,2188.1946578029415,-29.194657802941492
2025-10-01,hhs_care_load,SARIMA (statsmodels),2163.0,2191.225377814754,-28.22537781475421
2025-10-02,hhs_care_load,SARIMA (statsmodels),2164.0,2192.5635661656374,-28.56356616563744
2025-10-03,hhs_care_load,SARIMA (statsmodels),2169.3333333333335,2194.81330278561,-25.47996945227669
2025-10-04,hhs_care_load,SARIMA (statsmodels),2174.6666666666665,2196.6961647404905,-22.029498073824016
2025-10-05,hhs_care_load,SARIMA (statsmodels),2180.0,2198.1988678577377,-18.198867857737696
2025-10-06,hhs_care_load,SARIMA (statsmodels),2187.0,2199.1945159157235,-12.194515915723514
2025-10-07,hhs_care_load,SARIMA (statsmodels),2189.0,2204.287099886165,-15.287099886164924
2025-10-08,hhs_care_load,SARIMA (statsmodels),2192.0,2205.3702797777546,-13.370279777754604
2025-10-09,hhs_care_load,SARIMA (statsmodels),2192.0,2204.9413875237874,-12.941387523787398
2025-10-10,hhs_care_load,SARIMA (statsmodels),2199.75,2205.5639233264674,-5.813923326467375
2025-10-11,hhs_care_load,SARIMA (statsmodels),2207.5,2205.959870823796,1.5401291762041183
2025-10-12,hhs_care_load,SARIMA (statsmodels),2215.25,2206.1044626447283,9.1455373552717
2025-10-13,hhs_care_load,SARIMA (statsmodels),2223.0,2205.861473066798,17.138526933201774
2025-10-14,hhs_care_load,SARIMA (statsmodels),2235.0,2209.7779655024196,25.222034497580353
2025-10-15,hhs_care_load,SARIMA (statsmodels),2225.0,2209.821811140238,15.178188859762031
2025-10-16,hhs_care_load,SARIMA (statsmodels),2233.0,2208.456597632559,24.543402367441104
2025-10-17,hhs_care_load,SARIMA (statsmodels),2234.3333333333335,2208.2120953601843,26.121237973149164
2025-10-18,hhs_care_load,SARIMA (statsmodels),2235.6666666666665,2207.8165766584275,27.85009000823902
2025-10-19,hhs_care_load,SARIMA (statsmodels),2237.0,2207.239294009615,29.76070599038485
2025-10-20,hhs_care_load,SARIMA (statsmodels),2243.0,2206.339714827018,36.660285172982185
2025-10-21,hhs_care_load,SARIMA (statsmodels),2251.0,2209.613066266393,41.38693373360684
2025-10-22,hhs_care_load,SARIMA (statsmodels),2261.0,2209.1047938776405,51.89520612235947
2025-10-23,hhs_care_load,SARIMA (statsmodels),2266.0,2207.248860024696,58.751139975303886
2025-10-24,hhs_care_load,SARIMA (statsmodels),2269.3333333333335,2206.5451029953965,62.788230337936966
2025-10-25,hhs_care_load,SARIMA (statsmodels),2272.6666666666665,2205.7311774798404,66.93548918682609
2025-10-26,hhs_care_load,SARIMA (statsmodels),2276.0,2204.773306473172,71.22669352682806
2025-10-27,hhs_care_load,SARIMA (statsmodels),2282.0,2203.5293381215984,78.47066187840164
2025-10-28,hhs_care_load,SARIMA (statsmodels),2286.0,2206.44561323184,79.55438676815993
2025-10-29,hhs_care_load,SARIMA (statsmodels),2280.0,2205.646569026368,74.35343097363193
2025-10-30,hhs_care_load,SARIMA (statsmodels),2287.0,2203.5388706293506,83.46112937064936
2025-10-31,hhs_care_load,SARIMA (statsmodels),2283.6666666666665,2202.594583143664,81.07208352300268
2025-11-01,hhs_care_load,SARIMA (statsmodels),2280.3333333333335,2201.562341832864,78.77099150046934
2025-11-02,hhs_care_load,SARIMA (statsmodels),2277.0,2200.4069214662563,76.59307853374366
2025-11-03,hhs_care_load,SARIMA (statsmodels),2269.0,2198.98598579141,70.0140142085902
2025-11-04,hhs_care_load,SARIMA (statsmodels),2270.0,2201.6987880278893,68.30121197211065
2025-11-05,hhs_care_load,SARIMA (statsmodels),2272.0,2200.749134346976,71.250865653024
2025-11-06,hhs_care_load,SARIMA (statsmodels),2264.0,2198.517758588154,65.48224141184619
2025-11-07,hhs_care_load,SARIMA (statsmodels),2274.0,2197.4502310685566,76.5497689314434
2025-11-08,hhs_care_load,SARIMA (statsmodels),2284.0,2196.306964138177,87.69303586182286
2025-11-09,hhs_care_load,SARIMA (statsmodels),2294.0,2195.0521309071332,98.94786909286677
2025-11-10,hhs_care_load,SARIMA (statsmodels),2294.0,2193.5439735477253,100.45602645227473
2025-11-11,hhs_care_load,SARIMA (statsmodels),2294.0,2196.1358366229233,97.8641633770767
2025-11-12,hhs_care_load,SARIMA (statsmodels),2302.0,2195.1107184545026,106.8892815454974
2025-11-13,hhs_care_load,SARIMA (statsmodels),2317.0,2192.8242701685563,124.17572983144373
2025-11-14,hhs_care_load,SARIMA (statsmodels),2324.6666666666665,2191.6963720512613,132.97029461540524
2025-11-15,hhs_care_load,SARIMA (statsmodels),2332.3333333333335,2190.4995805435897,141.8337527897438
2025-11-16,hhs_care_load,SARIMA (statsmodels),2340.0,2189.1979195011836,150.8020804988164
2025-11-17,hhs_care_load,SARIMA (statsmodels),2343.0,2187.6506118487846,155.3493881512154
2025-11-18,hhs_care_load,SARIMA (statsmodels),2345.0,2190.1659376770967,154.83406232290326
2025-11-19,hhs_care_load,SARIMA (statsmodels),2340.0,2189.1056172742174,150.89438272578263
2025-11-20,hhs_care_load,SARIMA (statsmodels),2340.0,2186.8007888496163,153.1992111503837
2025-11-21,hhs_care_load,SARIMA (statsmodels),2351.6666666666665,2185.6461920735505,166.02047459311598
2025-11-22,hhs_care_load,SARIMA (statsmodels),2363.3333333333335,2184.42666466004,178.90666867329355
2025-11-23,hhs_care_load,SARIMA (statsmodels),2375.0,2183.1063221564677,191.89367784353226
2025-11-24,hhs_care_load,SARIMA (statsmodels),2371.0,2181.5455772247315,189.45442277526854
2025-11-25,hhs_care_load,SARIMA (statsmodels),2375.0,2184.008307898534,190.99169210146601
2025-11-26,hhs_care_load,SARIMA (statsmodels),2382.0,2182.93433268788,199.06566731211979
2025-11-27,hhs_care_load,SARIMA (statsmodels),2389.0,2180.6306959393632,208.36930406063675
2025-11-28,hhs_care_load,SARIMA (statsmodels),2397.6666666666665,2179.4674079205756,218.1992587460909
2025-11-29,hhs_care_load,SARIMA (statsmodels),2406.3333333333335,2178.241602107939,228.0917312253946
2025-11-30,hhs_care_load,SARIMA (statsmodels),2415.0,2176.917613252699,238.08238674730092
2025-12-01,hhs_care_load,SARIMA (statsmodels),2410.0,2175.3571490761396,234.64285092386035
2025-12-02,hhs_care_load,SARIMA (statsmodels),2407.0,2177.780248299175,229.21975170082487
2025-12-03,hhs_care_load,SARIMA (statsmodels),2419.0,2176.7041253292546,242.29587467074543
2025-12-04,hhs_care_load,SARIMA (statsmodels),2418.0,2174.4120676647008,243.58793233529923
2025-12-05,hhs_care_load,SARIMA (statsmodels),2421.6666666666665,2173.24969204149,248.4169746251764
2025-12-06,hhs_care_load,SARIMA (statsmodels),2425.3333333333335,2172.0263769663793,253.30695636695418
2025-12-07,hhs_care_load,SARIMA (statsmodels),2429.0,2170.706743064661,258.29325693533883
2025-12-08,hhs_care_load,SARIMA (statsmodels),2440.0,2169.153842891676,270.84615710832395
2025-12-09,hhs_care_load,SARIMA (statsmodels),2443.0,2171.5443829981978,271.45561700180224
2025-12-10,hhs_care_load,SARIMA (statsmodels),2439.0,2170.4722329741594,268.5277670258406
2025-12-11,hhs_care_load,SARIMA (statsmodels),2437.0,2168.1972153181996,268.8027846818004
2025-12-12,hhs_care_load,SARIMA (statsmodels),2445.3333333333335,2167.0408475013633,278.2924858319702
2025-12-13,hhs_care_load,SARIMA (statsmodels),2453.6666666666665,2165.8246679357103,287.8419987309562
2025-12-14,hhs_care_load,SARIMA (statsmodels),2462.0,2164.5136171655386,297.48638283446144
2025-12-15,hhs_care_load,SARIMA (statsmodels),2470.0,2162.9721126214076,307.02788737859237
2025-12-16,hhs_care_load,SARIMA (statsmodels),2468.0,2165.3340038911156,302.6659961088844
2025-12-17,hhs_care_load,SARIMA (statsmodels),2481.0,2164.269058165593,316.7309418344071
2025-12-18,hhs_care_load,SARIMA (statsmodels),2472.0,2162.013899421428,309.98610057857195
2025-12-19,hhs_care_load,SARIMA (statsmodels),2476.0,2160.8662166402937,315.1337833597063
2025-12-20,hhs_care_load,SARIMA (statsmodels),2480.0,2159.6596051555834,320.34039484441655
2025-12-21,hhs_care_load,SARIMA (statsmodels),2484.0,2158.35934198906,325.6406580109401
2025-09-23,hhs_care_load,Random Forest Regressor,2145.0,2143.731843996744,1.268156003256081
2025-09-24,hhs_care_load,Random Forest Regressor,2138.0,2147.6635184297184,-9.663518429718351
2025-09-25,hhs_care_load,Random Forest Regressor,2132.0,2148.7690200170196,-16.769020017019557
2025-09-26,hhs_care_load,Random Forest Regressor,2136.6666666666665,2149.218171243571,-12.551504576904335
2025-09-27,hhs_care_load,Random Forest Regressor,2141.3333333333335,2148.931049021349,-7.597715688015342
2025-09-28,hhs_care_load,Random Forest Regressor,2146.0,2147.808879180079,-1.8088791800792023
2025-09-29,hhs_care_load,Random Forest Regressor,2148.0,2147.0749403633404,0.9250596366596255
2025-09-30,hhs_care_load,Random Forest Regressor,2159.0,2148.0056546490546,10.994345350945423
2025-10-01,hhs_care_load,Random Forest Regressor,2163.0,2150.041443537943,12.958556462057004
2025-10-02,hhs_care_load,Random Forest Regressor,2164.0,2150.9313340141334,13.068665985866573
2025-10-03,hhs_care_load,Random Forest Regressor,2169.3333333333335,2149.764486395086,19.56884693824759
2025-10-04,hhs_care_load,Random Forest Regressor,2174.6666666666665,2148.915278458578,25.75138820808843
2025-10-05,hhs_care_load,Random Forest Regressor,2180.0,2147.6712419506425,32.328758049357475
2025-10-06,hhs_care_load,Random Forest Regressor,2187.0,2147.0749403633404,39.925059636659626
2025-10-07,hhs_care_load,Random Forest Regressor,2189.0,2148.0056546490546,40.99434535094542
2025-10-08,hhs_care_load,Random Forest Regressor,2192.0,2150.041443537943,41.958556462057004
2025-10-09,hhs_care_load,Random Forest Regressor,2192.0,2150.9313340141334,41.06866598586657
2025-10-10,hhs_care_load,Random Forest Regressor,2199.75,2149.764486395086,49.985513604914104
2025-10-11,hhs_care_load,Random Forest Regressor,2207.5,2148.915278458578,58.584721541421914
2025-10-12,hhs_care_load,Random Forest Regressor,2215.25,2147.6712419506425,67.57875804935748
2025-10-13,hhs_care_load,Random Forest Regressor,2223.0,2147.07494036334,75.92505963666008
2025-10-14,hhs_care_load,Random Forest Regressor,2235.0,2148.0056546490546,86.99434535094542
2025-10-15,hhs_care_load,Random Forest Regressor,2225.0,2150.041443537943,74.958556462057
2025-10-16,hhs_care_load,Random Forest Regressor,2233.0,2150.9061911569906,82.09380884300936
2025-10-17,hhs_care_load,Random Forest Regressor,2234.3333333333335,2149.764486395086,84.56884693824759
2025-10-18,hhs_care_load,Random Forest Regressor,2235.6666666666665,2148.915278458578,86.75138820808843
2025-10-19,hhs_care_load,Random Forest Regressor,2237.0,2147.6712419506425,89.32875804935748
2025-10-20,hhs_care_load,Random Forest Regressor,2243.0,2147.0749403633404,95.92505963665963
2025-10-21,hhs_care_load,Random Forest Regressor,2251.0,2148.0056546490546,102.99434535094542
2025-10-22,hhs_care_load,Random Forest Regressor,2261.0,2150.041443537943,110.958556462057
2025-10-23,hhs_care_load,Random Forest Regressor,2266.0,2150.9061911569906,115.09380884300936
2025-10-24,hhs_care_load,Random Forest Regressor,2269.3333333333335,2149.7644863950864,119.56884693824713
2025-10-25,hhs_care_load,Random Forest Regressor,2272.6666666666665,2148.915278458578,123.75138820808843
2025-10-26,hhs_care_load,Random Forest Regressor,2276.0,2147.6712419506425,128.32875804935748
2025-10-27,hhs_care_load,Random Forest Regressor,2282.0,2147.0749403633404,134.92505963665963
2025-10-28,hhs_care_load,Random Forest Regressor,2286.0,2148.0056546490546,137.99434535094542
2025-10-29,hhs_care_load,Random Forest Regressor,2280.0,2150.041443537943,129.958556462057
2025-10-30,hhs_care_load,Random Forest Regressor,2287.0,2150.9061911569906,136.09380884300936
2025-10-31,hhs_care_load,Random Forest Regressor,2283.6666666666665,2149.764486395086,133.90218027158062
2025-11-01,hhs_care_load,Random Forest Regressor,2280.3333333333335,2164.9730260776264,115.36030725570708
2025-11-02,hhs_care_load,Random Forest Regressor,2277.0,2173.979944451844,103.02005554815605
2025-11-03,hhs_care_load,Random Forest Regressor,2269.0,2196.0410531727534,72.95894682724656
2025-11-04,hhs_care_load,Random Forest Regressor,2270.0,2212.365738406039,57.63426159396113
2025-11-05,hhs_care_load,Random Forest Regressor,2272.0,2226.722780367782,45.27721963221802
2025-11-06,hhs_care_load,Random Forest Regressor,2264.0,2250.430419003221,13.569580996779223
2025-11-07,hhs_care_load,Random Forest Regressor,2274.0,2262.3111975912984,11.688802408701576
2025-11-08,hhs_care_load,Random Forest Regressor,2284.0,2270.3444922040926,13.655507795907397
2025-11-09,hhs_care_load,Random Forest Regressor,2294.0,2272.7093641617644,21.29063583823563
2025-11-10,hhs_care_load,Random Forest Regressor,2294.0,2274.17456998187,19.82543001813019
2025-11-11,hhs_care_load,Random Forest Regressor,2294.0,2283.078182639583,10.921817360417208
2025-11-12,hhs_care_load,Random Forest Regressor,2302.0,2298.112323136122,3.887676863877914
2025-11-13,hhs_care_load,Random Forest Regressor,2317.0,2314.442443001441,2.5575569985589937
2025-11-14,hhs_care_load,Random Forest Regressor,2324.6666666666665,2325.8577004116246,-1.1910337449580766
2025-11-15,hhs_care_load,Random Forest Regressor,2332.3333333333335,2334.206689021163,-1.873355687829644
2025-11-16,hhs_care_load,Random Forest Regressor,2340.0,2350.418944011543,-10.418944011542862
2025-11-17,hhs_care_load,Random Forest Regressor,2343.0,2351.9010183501678,-8.90101835016776
2025-11-18,hhs_care_load,Random Forest Regressor,2345.0,2354.3493151755647,-9.349315175564698
2025-11-19,hhs_care_load,Random Forest Regressor,2340.0,2355.4233643819134,-15.423364381913416
2025-11-20,hhs_care_load,Random Forest Regressor,2340.0,2356.376092003366,-16.37609200336601
2025-11-21,hhs_care_load,Random Forest Regressor,2351.6666666666665,2356.65824640452,-4.991579737853499
2025-11-22,hhs_care_load,Random Forest Regressor,2363.3333333333335,2355.859322751322,7.474010582011488
2025-11-23,hhs_care_load,Random Forest Regressor,2375.0,2355.373160052909,19.626839947090957
2025-11-24,hhs_care_load,Random Forest Regressor,2371.0,2355.0629838624327,15.937016137567298
2025-11-25,hhs_care_load,Random Forest Regressor,2375.0,2355.1471171957664,19.85288280423356
2025-11-26,hhs_care_load,Random Forest Regressor,2382.0,2355.7680830687814,26.23191693121862
2025-11-27,hhs_care_load,Random Forest Regressor,2389.0,2356.9569765632505,32.043023436749536
2025-11-28,hhs_care_load,Random Forest Regressor,2397.6666666666665,2361.2878827200575,36.37878394660902
2025-11-29,hhs_care_load,Random Forest Regressor,2406.3333333333335,2381.3992705405717,24.93406279276178
2025-11-30,hhs_care_load,Random Forest Regressor,2415.0,2394.2595892995896,20.740410700410393
2025-12-01,hhs_care_load,Random Forest Regressor,2410.0,2415.3620755189263,-5.362075518926304
2025-12-02,hhs_care_load,Random Forest Regressor,2407.0,2429.3501490638996,-22.350149063899607
2025-12-03,hhs_care_load,Random Forest Regressor,2419.0,2445.9072983238984,-26.90729832389843
2025-12-04,hhs_care_load,Random Forest Regressor,2418.0,2457.2050919014328,-39.20509190143275
2025-12-05,hhs_care_load,Random Forest Regressor,2421.6666666666665,2473.942361809303,-52.27569514263632
2025-12-06,hhs_care_load,Random Forest Regressor,2425.3333333333335,2486.0457180382587,-60.71238470492517
2025-12-07,hhs_care_load,Random Forest Regressor,2429.0,2491.6702079969773,-62.6702079969773
2025-12-08,hhs_care_load,Random Forest Regressor,2440.0,2505.417246077098,-65.41724607709784
2025-12-09,hhs_care_load,Random Forest Regressor,2443.0,2521.169371332372,-78.16937133237207
2025-12-10,hhs_care_load,Random Forest Regressor,2439.0,2534.6769689136263,-95.6769689136263
2025-12-11,hhs_care_load,Random Forest Regressor,2437.0,2536.385867666461,-99.38586766646085
2025-12-12,hhs_care_load,Random Forest Regressor,2445.3333333333335,2536.385867666461,-91.05253433312737
2025-12-13,hhs_care_load,Random Forest Regressor,2453.6666666666665,2536.5859901154404,-82.91932344877387
2025-12-14,hhs_care_load,Random Forest Regressor,2462.0,2536.7506520202032,-74.75065202020323
2025-12-15,hhs_care_load,Random Forest Regressor,2470.0,2537.001885126779,-67.00188512677914
2025-12-16,hhs_care_load,Random Forest Regressor,2468.0,2537.022719157827,-69.02271915782694
2025-12-17,hhs_care_load,Random Forest Regressor,2481.0,2536.858057253065,-55.858057253065
2025-12-18,hhs_care_load,Random Forest Regressor,2472.0,2536.8809842371916,-64.88098423719157
2025-12-19,hhs_care_load,Random Forest Regressor,2476.0,2536.743565189573,-60.74356518957302
2025-12-20,hhs_care_load,Random Forest Regressor,2480.0,2536.796144781409,-56.79614478140911
2025-12-21,hhs_care_load,Random Forest Regressor,2484.0,2536.9608066861724,-52.96080668617242
2025-09-23,hhs_care_load,Gradient Boosting Regressor,2145.0,2165.6736062455448,-20.67360624554476
2025-09-24,hhs_care_load,Gradient Boosting Regressor,2138.0,2173.013129741705,-35.01312974170514
2025-09-25,hhs_care_load,Gradient Boosting Regressor,2132.0,2180.3426171313554,-48.34261713135538
2025-09-26,hhs_care_load,Gradient Boosting Regressor,2136.6666666666665,2180.457490618815,-43.79082395214846
2025-09-27,hhs_care_load,Gradient Boosting Regressor,2141.3333333333335,2180.457490618815,-39.12415728548149
2025-09-28,hhs_care_load,Gradient Boosting Regressor,2146.0,2180.457490618815,-34.45749061881497
2025-09-29,hhs_care_load,Gradient Boosting Regressor,2148.0,2191.347263823367,-43.34726382336703
2025-09-30,hhs_care_load,Gradient Boosting Regressor,2159.0,2202.4484555512668,-43.44845555126676
2025-10-01,hhs_care_load,Gradient Boosting Regressor,2163.0,2201.629971014351,-38.62997101435121
2025-10-02,hhs_care_load,Gradient Boosting Regressor,2164.0,2193.1581274311384,-29.158127431138382
2025-10-03,hhs_care_load,Gradient Boosting Regressor,2169.3333333333335,2185.2609943667885,-15.927661033455024
2025-10-04,hhs_care_load,Gradient Boosting Regressor,2174.6666666666665,2185.2609943667885,-10.594327700121994
2025-10-05,hhs_care_load,Gradient Boosting Regressor,2180.0,2185.2609943667885,-5.260994366788509
2025-10-06,hhs_care_load,Gradient Boosting Regressor,2187.0,2196.1507675713406,-9.150767571340566
2025-10-07,hhs_care_load,Gradient Boosting Regressor,2189.0,2202.4484555512668,-13.448455551266761
2025-10-08,hhs_care_load,Gradient Boosting Regressor,2192.0,2201.629971014351,-9.629971014351213
2025-10-09,hhs_care_load,Gradient Boosting Regressor,2192.0,2193.1581274311384,-1.1581274311383822
2025-10-10,hhs_care_load,Gradient Boosting Regressor,2199.75,2185.2609943667885,14.489005633211491
2025-10-11,hhs_care_load,Gradient Boosting Regressor,2207.5,2185.2609943667885,22.23900563321149
2025-10-12,hhs_care_load,Gradient Boosting Regressor,2215.25,2185.2609943667885,29.98900563321149
2025-10-13,hhs_care_load,Gradient Boosting Regressor,2223.0,2196.1507675713406,26.849232428659434
2025-10-14,hhs_care_load,Gradient Boosting Regressor,2235.0,2202.4484555512668,32.55154444873324
2025-10-15,hhs_care_load,Gradient Boosting Regressor,2225.0,2201.629971014351,23.370028985648787
2025-10-16,hhs_care_load,Gradient Boosting Regressor,2233.0,2193.1581274311384,39.84187256886162
2025-10-17,hhs_care_load,Gradient Boosting Regressor,2234.3333333333335,2185.2609943667885,49.072338966544976
2025-10-18,hhs_care_load,Gradient Boosting Regressor,2235.6666666666665,2185.2609943667885,50.405672299878006
2025-10-19,hhs_care_load,Gradient Boosting Regressor,2237.0,2185.2609943667885,51.73900563321149
2025-10-20,hhs_care_load,Gradient Boosting Regressor,2243.0,2196.1507675713406,46.849232428659434
2025-10-21,hhs_care_load,Gradient Boosting Regressor,2251.0,2202.4484555512668,48.55154444873324
2025-10-22,hhs_care_load,Gradient Boosting Regressor,2261.0,2201.629971014351,59.37002898564879
2025-10-23,hhs_care_load,Gradient Boosting Regressor,2266.0,2193.1581274311384,72.84187256886162
2025-10-24,hhs_care_load,Gradient Boosting Regressor,2269.3333333333335,2185.2609943667885,84.07233896654498
2025-10-25,hhs_care_load,Gradient Boosting Regressor,2272.6666666666665,2185.2609943667885,87.405672299878
2025-10-26,hhs_care_load,Gradient Boosting Regressor,2276.0,2185.2609943667885,90.73900563321149
2025-10-27,hhs_care_load,Gradient Boosting Regressor,2282.0,2196.1507675713406,85.84923242865943
2025-10-28,hhs_care_load,Gradient Boosting Regressor,2286.0,2202.4484555512668,83.55154444873324
2025-10-29,hhs_care_load,Gradient Boosting Regressor,2280.0,2201.629971014351,78.37002898564879
2025-10-30,hhs_care_load,Gradient Boosting Regressor,2287.0,2193.1581274311384,93.84187256886162
2025-10-31,hhs_care_load,Gradient Boosting Regressor,2283.6666666666665,2185.2609943667885,98.405672299878
2025-11-01,hhs_care_load,Gradient Boosting Regressor,2280.3333333333335,2186.435053919883,93.89827941345038
2025-11-02,hhs_care_load,Gradient Boosting Regressor,2277.0,2186.435053919883,90.5649460801169
2025-11-03,hhs_care_load,Gradient Boosting Regressor,2269.0,2197.324827124435,71.67517287556484
2025-11-04,hhs_care_load,Gradient Boosting Regressor,2270.0,2203.6225151043614,66.37748489563864
2025-11-05,hhs_care_load,Gradient Boosting Regressor,2272.0,2202.804030567446,69.1959694325542
2025-11-06,hhs_care_load,Gradient Boosting Regressor,2264.0,2194.332186984233,69.66781301576702
2025-11-07,hhs_care_load,Gradient Boosting Regressor,2274.0,2186.435053919883,87.5649460801169
2025-11-08,hhs_care_load,Gradient Boosting Regressor,2284.0,2186.435053919883,97.5649460801169
2025-11-09,hhs_care_load,Gradient Boosting Regressor,2294.0,2186.435053919883,107.5649460801169
2025-11-10,hhs_care_load,Gradient Boosting Regressor,2294.0,2197.324827124435,96.67517287556484
2025-11-11,hhs_care_load,Gradient Boosting Regressor,2294.0,2203.6225151043614,90.37748489563864
2025-11-12,hhs_care_load,Gradient Boosting Regressor,2302.0,2202.804030567446,99.1959694325542
2025-11-13,hhs_care_load,Gradient Boosting Regressor,2317.0,2194.332186984233,122.66781301576702
2025-11-14,hhs_care_load,Gradient Boosting Regressor,2324.6666666666665,2186.435053919883,138.2316127467834
2025-11-15,hhs_care_load,Gradient Boosting Regressor,2332.3333333333335,2186.435053919883,145.89827941345038
2025-11-16,hhs_care_load,Gradient Boosting Regressor,2340.0,2186.435053919883,153.5649460801169
2025-11-17,hhs_care_load,Gradient Boosting Regressor,2343.0,2197.324827124435,145.67517287556484
2025-11-18,hhs_care_load,Gradient Boosting Regressor,2345.0,2203.6225151043614,141.37748489563864
2025-11-19,hhs_care_load,Gradient Boosting Regressor,2340.0,2202.804030567446,137.1959694325542
2025-11-20,hhs_care_load,Gradient Boosting Regressor,2340.0,2194.332186984233,145.66781301576702
2025-11-21,hhs_care_load,Gradient Boosting Regressor,2351.6666666666665,2186.435053919883,165.2316127467834
2025-11-22,hhs_care_load,Gradient Boosting Regressor,2363.3333333333335,2186.435053919883,176.89827941345038
2025-11-23,hhs_care_load,Gradient Boosting Regressor,2375.0,2186.435053919883,188.5649460801169
2025-11-24,hhs_care_load,Gradient Boosting Regressor,2371.0,2197.324827124435,173.67517287556484
2025-11-25,hhs_care_load,Gradient Boosting Regressor,2375.0,2203.6225151043614,171.37748489563864
2025-11-26,hhs_care_load,Gradient Boosting Regressor,2382.0,2202.804030567446,179.1959694325542
2025-11-27,hhs_care_load,Gradient Boosting Regressor,2389.0,2194.332186984233,194.66781301576702
2025-11-28,hhs_care_load,Gradient Boosting Regressor,2397.6666666666665,2186.435053919883,211.2316127467834
2025-11-29,hhs_care_load,Gradient Boosting Regressor,2406.3333333333335,2186.435053919883,219.89827941345038
2025-11-30,hhs_care_load,Gradient Boosting Regressor,2415.0,2186.435053919883,228.5649460801169
2025-12-01,hhs_care_load,Gradient Boosting Regressor,2410.0,2198.7953804943027,211.20461950569734
2025-12-02,hhs_care_load,Gradient Boosting Regressor,2407.0,2205.093068474229,201.90693152577114
2025-12-03,hhs_care_load,Gradient Boosting Regressor,2419.0,2204.2745839373133,214.7254160626867
2025-12-04,hhs_care_load,Gradient Boosting Regressor,2418.0,2195.8027403541005,222.19725964589952
2025-12-05,hhs_care_load,Gradient Boosting Regressor,2421.6666666666665,2189.6331634020353,232.03350326463124
2025-12-06,hhs_care_load,Gradient Boosting Regressor,2425.3333333333335,2189.6331634020353,235.7001699312982
2025-12-07,hhs_care_load,Gradient Boosting Regressor,2429.0,2189.6331634020353,239.36683659796472
2025-12-08,hhs_care_load,Gradient Boosting Regressor,2440.0,2198.7953804943027,241.20461950569734
2025-12-09,hhs_care_load,Gradient Boosting Regressor,2443.0,2205.093068474229,237.90693152577114
2025-12-10,hhs_care_load,Gradient Boosting Regressor,2439.0,2204.2745839373133,234.7254160626867
2025-12-11,hhs_care_load,Gradient Boosting Regressor,2437.0,2195.8027403541005,241.19725964589952
2025-12-12,hhs_care_load,Gradient Boosting Regressor,2445.3333333333335,2189.6331634020353,255.7001699312982
2025-12-13,hhs_care_load,Gradient Boosting Regressor,2453.6666666666665,2189.6331634020353,264.03350326463124
2025-12-14,hhs_care_load,Gradient Boosting Regressor,2462.0,2189.6331634020353,272.3668365979647
2025-12-15,hhs_care_load,Gradient Boosting Regressor,2470.0,2198.7953804943027,271.20461950569734
2025-12-16,hhs_care_load,Gradient Boosting Regressor,2468.0,2205.093068474229,262.90693152577114
2025-12-17,hhs_care_load,Gradient Boosting Regressor,2481.0,2204.2745839373133,276.7254160626867
2025-12-18,hhs_care_load,Gradient Boosting Regressor,2472.0,2195.8027403541005,276.1972596458995
2025-12-19,hhs_care_load,Gradient Boosting Regressor,2476.0,2189.6331634020353,286.3668365979647
2025-12-20,hhs_care_load,Gradient Boosting Regressor,2480.0,2189.6331634020353,290.3668365979647
2025-12-21,hhs_care_load,Gradient Boosting Regressor,2484.0,2189.6331634020353,294.3668365979647
2025-09-23,hhs_discharges,Naive persistence,15.0,10.0,5.0
2025-09-24,hhs_discharges,Naive persistence,17.0,10.0,7.0
2025-09-25,hhs_discharges,Naive persistence,18.0,10.0,8.0
2025-09-26,hhs_discharges,Naive persistence,15.0,10.0,5.0
2025-09-27,hhs_discharges,Naive persistence,12.0,10.0,2.0
2025-09-28,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-09-29,hhs_discharges,Naive persistence,13.0,10.0,3.0
2025-09-30,hhs_discharges,Naive persistence,7.0,10.0,-3.0
2025-10-01,hhs_discharges,Naive persistence,14.0,10.0,4.0
2025-10-02,hhs_discharges,Naive persistence,16.0,10.0,6.0
2025-10-03,hhs_discharges,Naive persistence,16.0,10.0,6.0
2025-10-04,hhs_discharges,Naive persistence,16.0,10.0,6.0
2025-10-05,hhs_discharges,Naive persistence,16.0,10.0,6.0
2025-10-06,hhs_discharges,Naive persistence,10.0,10.0,0.0
2025-10-07,hhs_discharges,Naive persistence,10.0,10.0,0.0
2025-10-08,hhs_discharges,Naive persistence,17.0,10.0,7.0
2025-10-09,hhs_discharges,Naive persistence,12.0,10.0,2.0
2025-10-10,hhs_discharges,Naive persistence,10.5,10.0,0.5
2025-10-11,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-10-12,hhs_discharges,Naive persistence,7.5,10.0,-2.5
2025-10-13,hhs_discharges,Naive persistence,6.0,10.0,-4.0
2025-10-14,hhs_discharges,Naive persistence,8.0,10.0,-2.0
2025-10-15,hhs_discharges,Naive persistence,15.0,10.0,5.0
2025-10-16,hhs_discharges,Naive persistence,9.0,10.0,-1.0
2025-10-17,hhs_discharges,Naive persistence,8.333333333333334,10.0,-1.666666666666666
